,corretor_id,cluster,estimativa_penalizada
86,41266296883.0,105,1.8853199373845864
87,41266296883.0,105,1.8853199373845864
88,41266296883.0,167,2.0672592763763866
89,41266296883.0,167,2.0672592763763866
90,41266296883.0,373,2.9009185276744334
91,41266296883.0,373,2.9009185276744334
92,41266296883.0,4,2.2794300065761592
93,41266296883.0,4,2.2794300065761592
94,41266296883.0,130,1.4760494155755162
95,41266296883.0,130,1.4760494155755162
96,41266296883.0,211,2.364974313417143
97,41266296883.0,211,2.364974313417143
98,41266296883.0,361,1.0577520148044735
99,41266296883.0,361,1.0577520148044735
100,41266296883.0,387,1.6529824007830363
101,41266296883.0,387,1.6529824007830363
102,41266296883.0,213,2.352189454906447
103,41266296883.0,213,2.352189454906447
104,41266296883.0,157,3.200560209881883
105,41266296883.0,157,3.200560209881883
106,41266296883.0,28,0.9759086914213185
107,41266296883.0,28,0.9759086914213185
108,41266296883.0,7,1.9465140986484593
109,41266296883.0,7,1.9465140986484593
110,41266296883.0,185,0.9759086914213185
111,41266296883.0,185,0.9759086914213185
112,41266296883.0,262,2.8840966432685065
113,41266296883.0,262,2.8840966432685065
114,41266296883.0,332,1.340550293845542
115,41266296883.0,332,1.340550293845542
116,41266296883.0,328,1.2342341066432259
117,41266296883.0,328,1.2342341066432259
118,41266296883.0,149,1.7725856918785174
119,41266296883.0,149,1.7725856918785174
120,41266296883.0,174,1.4137194805578326
121,41266296883.0,174,1.4137194805578326
122,41266296883.0,43,2.1564433691106806
123,41266296883.0,43,2.1564433691106806
124,41266296883.0,399,1.2932571079189112
125,41266296883.0,399,1.2932571079189112
126,41266296883.0,208,1.014140235323592
127,41266296883.0,208,1.014140235323592
128,41266296883.0,3,1.2647292340495009
129,41266296883.0,3,1.2647292340495009
130,41266296883.0,101,1.487918445515155
131,41266296883.0,101,1.487918445515155
132,41266296883.0,18,1.269734557698697
133,41266296883.0,18,1.269734557698697
134,41266296883.0,53,3.1266746506647656
135,41266296883.0,53,3.1266746506647656
136,41266296883.0,270,1.4398158658489528
137,41266296883.0,270,1.4398158658489528
138,41266296883.0,8,2.4842482567522324
139,41266296883.0,8,2.4842482567522324
140,41266296883.0,394,2.562195443560672
141,41266296883.0,394,2.562195443560672
142,41266296883.0,200,2.71702065073475
143,41266296883.0,200,2.71702065073475
144,41266296883.0,84,0.9759086914213185
145,41266296883.0,84,0.9759086914213185
146,41266296883.0,147,1.0948672288065964
147,41266296883.0,147,1.0948672288065964
148,41266296883.0,353,2.5792247424811894
149,41266296883.0,353,2.5792247424811894
150,41266296883.0,299,2.7098573185185253
151,41266296883.0,299,2.7098573185185253
152,41266296883.0,108,2.498754366094182
153,41266296883.0,108,2.498754366094182
154,41266296883.0,365,1.2755842360094252
155,41266296883.0,365,1.2755842360094252
156,41266296883.0,178,3.008557454118921
157,41266296883.0,178,3.008557454118921
158,41266296883.0,35,1.4074926594936228
159,41266296883.0,35,1.4074926594936228
160,41266296883.0,219,1.232635469797551
161,41266296883.0,219,1.232635469797551
162,41266296883.0,289,2.896223822813426
163,41266296883.0,289,2.896223822813426
164,41266296883.0,97,2.5633546105223606
165,41266296883.0,97,2.5633546105223606
166,41266296883.0,135,3.082496623683939
167,41266296883.0,135,3.082496623683939
168,41266296883.0,229,2.2660874735579983
169,41266296883.0,229,2.2660874735579983
170,41266296883.0,258,1.1778684455854596
171,41266296883.0,258,1.1778684455854596
172,41266296883.0,292,0.9759086914213185
173,41266296883.0,292,0.9759086914213185
174,41266296883.0,367,3.5324406836587747
175,41266296883.0,367,3.5324406836587747
176,41266296883.0,63,3.327329362806855
177,41266296883.0,63,3.327329362806855
178,41266296883.0,242,0.9759086914213185
179,41266296883.0,242,0.9759086914213185
180,41266296883.0,124,1.9710355364001317
181,41266296883.0,124,1.9710355364001317
182,41266296883.0,136,2.813701556241718
183,41266296883.0,136,2.813701556241718
184,41266296883.0,39,1.4178760431373376
185,41266296883.0,39,1.4178760431373376
186,41266296883.0,281,0.9759086914213185
187,41266296883.0,281,0.9759086914213185
188,41266296883.0,333,2.030502808169449
189,41266296883.0,333,2.030502808169449
190,41266296883.0,186,2.615983859670293
191,41266296883.0,186,2.615983859670293
192,41266296883.0,201,3.106212675530717
193,41266296883.0,201,3.106212675530717
194,41266296883.0,143,2.6466914130072534
195,41266296883.0,143,2.6466914130072534
196,41266296883.0,250,2.492986517368571
197,41266296883.0,250,2.492986517368571
198,41266296883.0,58,2.984727935342695
199,41266296883.0,58,2.984727935342695
200,41266296883.0,216,2.491456730191756
201,41266296883.0,216,2.491456730191756
202,41266296883.0,358,1.842427670774947
203,41266296883.0,358,1.842427670774947
204,41266296883.0,255,0.9759086914213185
205,41266296883.0,255,0.9759086914213185
206,41266296883.0,189,3.0045597294184323
207,41266296883.0,189,3.0045597294184323
208,41266296883.0,190,2.7286158699843193
209,41266296883.0,190,2.7286158699843193
210,41266296883.0,48,1.7462285934735224
211,41266296883.0,48,1.7462285934735224
212,41266296883.0,266,2.7470523930014803
213,41266296883.0,266,2.7470523930014803
214,41266296883.0,347,2.9651619507978
215,41266296883.0,347,2.9651619507978
216,41266296883.0,221,1.1961678428295175
217,41266296883.0,221,1.1961678428295175
218,41266296883.0,337,2.470355509237903
219,41266296883.0,337,2.470355509237903
220,41266296883.0,57,3.4194432445509273
221,41266296883.0,57,3.4194432445509273
222,41266296883.0,191,2.0041889558669124
223,41266296883.0,191,2.0041889558669124
224,41266296883.0,398,2.197437574368785
225,41266296883.0,398,2.197437574368785
226,41266296883.0,73,2.720537509741362
227,41266296883.0,73,2.720537509741362
228,41266296883.0,310,2.2799402419593457
229,41266296883.0,310,2.2799402419593457
230,41266296883.0,69,1.6342181892487153
231,41266296883.0,69,1.6342181892487153
232,41266296883.0,30,1.241648974070917
233,41266296883.0,30,1.241648974070917
234,41266296883.0,396,2.6260629611217583
235,41266296883.0,396,2.6260629611217583
236,41266296883.0,162,2.512731613295047
237,41266296883.0,162,2.512731613295047
238,41266296883.0,194,2.1357913765601313
239,41266296883.0,194,2.1357913765601313
240,41266296883.0,126,2.995674613196197
241,41266296883.0,126,2.995674613196197
242,41266296883.0,253,1.8051687958720477
243,41266296883.0,253,1.8051687958720477
244,41266296883.0,113,1.4598711044415174
245,41266296883.0,113,1.4598711044415174
246,41266296883.0,23,1.4299196131171645
247,41266296883.0,23,1.4299196131171645
248,41266296883.0,96,0.9759086914213185
249,41266296883.0,96,0.9759086914213185
250,41266296883.0,286,2.914120048739796
251,41266296883.0,286,2.914120048739796
252,41266296883.0,368,1.878418905315242
253,41266296883.0,368,1.878418905315242
254,41266296883.0,260,1.4541278561623485
255,41266296883.0,260,1.4541278561623485
256,41266296883.0,264,2.2796756730391006
257,41266296883.0,264,2.2796756730391006
258,41266296883.0,107,1.2522772525801076
259,41266296883.0,107,1.2522772525801076
260,41266296883.0,188,2.8632147501930385
261,41266296883.0,188,2.8632147501930385
262,41266296883.0,192,1.507828214662301
263,41266296883.0,192,1.507828214662301
264,41266296883.0,204,2.0361480573243838
265,41266296883.0,204,2.0361480573243838
266,41266296883.0,187,1.6748720022680046
267,41266296883.0,187,1.6748720022680046
268,41266296883.0,287,0.9759086914213185
269,41266296883.0,287,0.9759086914213185
270,41266296883.0,117,1.6741174881307115
271,41266296883.0,117,1.6741174881307115
272,41266296883.0,33,2.065672773522597
273,41266296883.0,33,2.065672773522597
274,41266296883.0,164,1.5562729052180948
275,41266296883.0,164,1.5562729052180948
276,41266296883.0,315,2.6614429861140474
277,41266296883.0,315,2.6614429861140474
278,41266296883.0,82,2.019003123179608
279,41266296883.0,82,2.019003123179608
280,41266296883.0,314,1.2370524022478377
281,41266296883.0,314,1.2370524022478377
282,41266296883.0,203,2.2932484481053006
283,41266296883.0,203,2.2932484481053006
284,41266296883.0,70,1.2633006379881118
285,41266296883.0,70,1.2633006379881118
286,41266296883.0,227,1.296650761544897
287,41266296883.0,227,1.296650761544897
288,41266296883.0,131,3.16005116230384
289,41266296883.0,131,3.16005116230384
290,41266296883.0,104,2.127639372122291
291,41266296883.0,104,2.127639372122291
292,41266296883.0,256,2.4946302588862075
293,41266296883.0,256,2.4946302588862075
294,41266296883.0,68,1.0855138161053985
295,41266296883.0,68,1.0855138161053985
296,41266296883.0,32,2.7933501388967996
297,41266296883.0,32,2.7933501388967996
298,41266296883.0,88,2.840019440389043
299,41266296883.0,88,2.840019440389043
300,41266296883.0,388,1.4176601794949595
301,41266296883.0,388,1.4176601794949595
302,41266296883.0,132,2.686386080493473
303,41266296883.0,132,2.686386080493473
304,41266296883.0,154,2.195868154086305
305,41266296883.0,154,2.195868154086305
306,41266296883.0,342,2.9139653974414044
307,41266296883.0,342,2.9139653974414044
308,41266296883.0,374,1.0894808188240348
309,41266296883.0,374,1.0894808188240348
310,41266296883.0,222,1.3878394976542427
311,41266296883.0,222,1.3878394976542427
312,41266296883.0,206,2.8341642485120895
313,41266296883.0,206,2.8341642485120895
314,41266296883.0,27,3.1089356277484397
315,41266296883.0,27,3.1089356277484397
316,41266296883.0,145,1.516694030771891
317,41266296883.0,145,1.516694030771891
318,41266296883.0,261,2.275667897538281
319,41266296883.0,261,2.275667897538281
320,41266296883.0,172,1.8767950342563855
321,41266296883.0,172,1.8767950342563855
322,41266296883.0,282,1.3177771808287222
323,41266296883.0,282,1.3177771808287222
324,41266296883.0,71,2.1662308039575833
325,41266296883.0,71,2.1662308039575833
326,41266296883.0,294,0.9759086914213185
327,41266296883.0,294,0.9759086914213185
328,41266296883.0,335,2.834650284911568
329,41266296883.0,335,2.834650284911568
330,41266296883.0,209,2.7307437240470045
331,41266296883.0,209,2.7307437240470045
332,41266296883.0,77,1.7856754379091015
333,41266296883.0,77,1.7856754379091015
334,41266296883.0,218,1.2884072702484006
335,41266296883.0,218,1.2884072702484006
336,41266296883.0,179,1.1576880498494388
337,41266296883.0,179,1.1576880498494388
338,41266296883.0,118,1.9791659495330722
339,41266296883.0,118,1.9791659495330722
340,41266296883.0,313,2.8786164069508695
341,41266296883.0,313,2.8786164069508695
342,41266296883.0,317,1.0120627822163637
343,41266296883.0,317,1.0120627822163637
344,41266296883.0,141,2.0119460331560406
345,41266296883.0,141,2.0119460331560406
346,41266296883.0,232,1.6408264807644175
347,41266296883.0,232,1.6408264807644175
348,41266296883.0,1,3.034728423266104
349,41266296883.0,1,3.034728423266104
350,41266296883.0,116,1.7460137501364519
351,41266296883.0,116,1.7460137501364519
352,41266296883.0,363,1.4832026722015863
353,41266296883.0,363,1.4832026722015863
354,41266296883.0,184,1.8904342943605903
355,41266296883.0,184,1.8904342943605903
356,41266296883.0,2,1.4572673851421447
357,41266296883.0,2,1.4572673851421447
358,41266296883.0,65,2.9354627099727475
359,41266296883.0,65,2.9354627099727475
360,41266296883.0,302,1.4317841880161004
361,41266296883.0,302,1.4317841880161004
362,41266296883.0,389,1.6324348861512965
363,41266296883.0,389,1.6324348861512965
364,41266296883.0,81,2.0951186401261905
365,41266296883.0,81,2.0951186401261905
366,41266296883.0,67,3.0422493088813694
367,41266296883.0,67,3.0422493088813694
368,41266296883.0,319,2.529793891431589
369,41266296883.0,319,2.529793891431589
370,41266296883.0,182,1.104160980785141
371,41266296883.0,182,1.104160980785141
372,41266296883.0,214,1.5298457456564831
373,41266296883.0,214,1.5298457456564831
374,41266296883.0,345,1.6193248954036543
375,41266296883.0,345,1.6193248954036543
376,41266296883.0,163,2.3613986272777567
377,41266296883.0,163,2.3613986272777567
378,41266296883.0,106,2.657551713106815
379,41266296883.0,106,2.657551713106815
380,41266296883.0,280,1.0870333902329918
381,41266296883.0,280,1.0870333902329918
382,41266296883.0,109,2.1849281741616964
383,41266296883.0,109,2.1849281741616964
384,41266296883.0,183,2.2003564332021353
385,41266296883.0,183,2.2003564332021353
386,41266296883.0,170,2.4785697375228914
387,41266296883.0,170,2.4785697375228914
388,41266296883.0,225,1.580106142693477
389,41266296883.0,225,1.580106142693477
390,41266296883.0,153,1.9821677622300538
391,41266296883.0,153,1.9821677622300538
392,41266296883.0,197,2.3522729566256073
393,41266296883.0,197,2.3522729566256073
394,41266296883.0,119,1.9908103244446484
395,41266296883.0,119,1.9908103244446484
396,41266296883.0,371,1.5782086452811226
397,41266296883.0,371,1.5782086452811226
398,41266296883.0,378,1.400239279357974
399,41266296883.0,378,1.400239279357974
400,41266296883.0,230,1.5670231877759124
401,41266296883.0,230,1.5670231877759124
402,41266296883.0,31,2.48117375958869
403,41266296883.0,31,2.48117375958869
404,41266296883.0,55,2.9841188233403044
405,41266296883.0,55,2.9841188233403044
406,41266296883.0,38,1.7836749375474426
407,41266296883.0,38,1.7836749375474426
408,41266296883.0,111,1.3771911344856755
409,41266296883.0,111,1.3771911344856755
410,41266296883.0,120,1.664413327649811
411,41266296883.0,120,1.664413327649811
412,41266296883.0,377,1.7929409193461148
413,41266296883.0,377,1.7929409193461148
414,41266296883.0,29,0.9759086914213185
415,41266296883.0,29,0.9759086914213185
416,41266296883.0,13,3.2615513816455795
417,41266296883.0,13,3.2615513816455795
418,41266296883.0,231,2.852941763106739
419,41266296883.0,231,2.852941763106739
420,41266296883.0,78,2.207729716747744
421,41266296883.0,78,2.207729716747744
422,41266296883.0,129,3.0261533676604557
423,41266296883.0,129,3.0261533676604557
424,41266296883.0,217,1.3680958740617264
425,41266296883.0,217,1.3680958740617264
426,41266296883.0,5,2.0764098465142125
427,41266296883.0,5,2.0764098465142125
428,41266296883.0,372,2.895437286985939
429,41266296883.0,372,2.895437286985939
430,41266296883.0,354,3.2125661501114307
431,41266296883.0,354,3.2125661501114307
432,41266296883.0,125,1.389755915692556
433,41266296883.0,125,1.389755915692556
434,41266296883.0,91,2.0236016487052932
435,41266296883.0,91,2.0236016487052932
436,41266296883.0,324,2.501378976576451
437,41266296883.0,324,2.501378976576451
438,41266296883.0,103,2.400009066432718
439,41266296883.0,103,2.400009066432718
440,41266296883.0,338,1.1775558776814052
441,41266296883.0,338,1.1775558776814052
442,41266296883.0,207,2.8279983192750557
443,41266296883.0,207,2.8279983192750557
444,41266296883.0,322,1.6575656904409968
445,41266296883.0,322,1.6575656904409968
446,41266296883.0,15,1.0751397469666963
447,41266296883.0,15,1.0751397469666963
448,41266296883.0,180,1.374792852387463
449,41266296883.0,180,1.374792852387463
450,41266296883.0,395,2.037724042929315
451,41266296883.0,395,2.037724042929315
452,41266296883.0,341,2.857396083866997
453,41266296883.0,341,2.857396083866997
454,41266296883.0,267,2.843025567824603
455,41266296883.0,267,2.843025567824603
456,41266296883.0,249,3.3266612340171537
457,41266296883.0,249,3.3266612340171537
458,41266296883.0,381,1.608520941376948
459,41266296883.0,381,1.608520941376948
460,41266296883.0,343,1.4944003105299046
461,41266296883.0,343,1.4944003105299046
462,41266296883.0,137,2.844033829907626
463,41266296883.0,137,2.844033829907626
464,41266296883.0,51,2.045229478259931
465,41266296883.0,51,2.045229478259931
466,41266296883.0,44,2.1787087839026578
467,41266296883.0,44,2.1787087839026578
468,41266296883.0,166,2.395792498882001
469,41266296883.0,166,2.395792498882001
470,41266296883.0,115,2.550819981950232
471,41266296883.0,115,2.550819981950232
472,41266296883.0,173,2.7647023429633544
473,41266296883.0,173,2.7647023429633544
474,41266296883.0,158,2.8433226311951896
475,41266296883.0,158,2.8433226311951896
476,41266296883.0,45,2.208529583971468
477,41266296883.0,45,2.208529583971468
478,41266296883.0,181,2.5960382702122144
479,41266296883.0,181,2.5960382702122144
480,41266296883.0,59,2.773145036537414
481,41266296883.0,59,2.773145036537414
482,41266296883.0,66,1.2986304583206771
483,41266296883.0,66,1.2986304583206771
484,41266296883.0,326,1.811297921646192
485,41266296883.0,326,1.811297921646192
486,41266296883.0,290,2.1215779036586073
487,41266296883.0,290,2.1215779036586073
488,41266296883.0,75,1.9422938667397214
489,41266296883.0,75,1.9422938667397214
490,41266296883.0,284,1.182729541316023
491,41266296883.0,284,1.182729541316023
492,41266296883.0,76,1.1750715750452734
493,41266296883.0,76,1.1750715750452734
494,41266296883.0,393,1.5774768345812753
495,41266296883.0,393,1.5774768345812753
496,41266296883.0,92,1.448104619098729
497,41266296883.0,92,1.448104619098729
498,41266296883.0,251,2.466264782107309
499,41266296883.0,251,2.466264782107309
500,41266296883.0,386,1.1079597067227065
501,41266296883.0,386,1.1079597067227065
502,41266296883.0,64,1.4256613516895709
503,41266296883.0,64,1.4256613516895709
504,41266296883.0,93,2.593143737700712
505,41266296883.0,93,2.593143737700712
506,41266296883.0,11,1.6255773387601984
507,41266296883.0,11,1.6255773387601984
508,41266296883.0,9,0.9973289040721117
509,41266296883.0,9,0.9973289040721117
510,41266296883.0,79,2.2865438452452516
511,41266296883.0,79,2.2865438452452516
512,41266296883.0,362,1.7945116962401817
513,41266296883.0,362,1.7945116962401817
514,41266296883.0,271,1.7326757050976898
515,41266296883.0,271,1.7326757050976898
516,41266296883.0,176,2.2097532089364003
517,41266296883.0,176,2.2097532089364003
518,41266296883.0,121,1.2971396149761
519,41266296883.0,121,1.2971396149761
520,41266296883.0,127,1.330395768483911
521,41266296883.0,127,1.330395768483911
522,41266296883.0,366,1.0714299239920828
523,41266296883.0,366,1.0714299239920828
524,41266296883.0,123,1.1387099124288294
525,41266296883.0,123,1.1387099124288294
526,41266296883.0,10,2.54804214573419
527,41266296883.0,10,2.54804214573419
528,41266296883.0,156,2.638974853734311
529,41266296883.0,156,2.638974853734311
530,41266296883.0,114,0.987098077209212
531,41266296883.0,114,0.987098077209212
532,41266296883.0,99,1.58095147526076
533,41266296883.0,99,1.58095147526076
534,41266296883.0,318,1.637384356327178
535,41266296883.0,318,1.637384356327178
536,41266296883.0,228,1.521649031790899
537,41266296883.0,228,1.521649031790899
538,41266296883.0,47,3.3615163695804204
539,41266296883.0,47,3.3615163695804204
540,41266296883.0,384,1.8963590450195962
541,41266296883.0,384,1.8963590450195962
542,41266296883.0,285,1.1484089426607604
543,41266296883.0,285,1.1484089426607604
544,41266296883.0,6,1.181995789283758
545,41266296883.0,6,1.181995789283758
546,41266296883.0,257,1.1020525057963588
547,41266296883.0,257,1.1020525057963588
548,41266296883.0,246,2.9140236223397666
549,41266296883.0,246,2.9140236223397666
550,41266296883.0,238,2.3840101831603446
551,41266296883.0,238,2.3840101831603446
552,41266296883.0,196,1.3719331068750624
553,41266296883.0,196,1.3719331068750624
554,41266296883.0,223,1.8448242911982136
555,41266296883.0,223,1.8448242911982136
556,41266296883.0,339,2.131141021597577
557,41266296883.0,339,2.131141021597577
558,41266296883.0,49,2.2736170699531293
559,41266296883.0,49,2.2736170699531293
560,41266296883.0,312,1.7034615184674597
561,41266296883.0,312,1.7034615184674597
562,41266296883.0,148,1.8862225788573994
563,41266296883.0,148,1.8862225788573994
564,41266296883.0,391,2.21405775622295
565,41266296883.0,391,2.21405775622295
566,41266296883.0,325,2.210313132379412
567,41266296883.0,325,2.210313132379412
568,41266296883.0,364,2.3000256342139114
569,41266296883.0,364,2.3000256342139114
570,41266296883.0,61,2.3443507536565438
571,41266296883.0,61,2.3443507536565438
572,41266296883.0,85,1.3954457907964537
573,41266296883.0,85,1.3954457907964537
574,41266296883.0,248,1.5206105416902012
575,41266296883.0,248,1.5206105416902012
576,41266296883.0,265,1.5795491607833971
577,41266296883.0,265,1.5795491607833971
578,41266296883.0,382,1.5967477419073008
579,41266296883.0,382,1.5967477419073008
580,41266296883.0,329,2.605275200395275
581,41266296883.0,329,2.605275200395275
582,41266296883.0,306,1.679968389552128
583,41266296883.0,306,1.679968389552128
584,41266296883.0,205,1.810760685051755
585,41266296883.0,205,1.810760685051755
586,41266296883.0,327,2.8309541401251357
587,41266296883.0,327,2.8309541401251357
588,41266296883.0,301,1.1905644623949296
589,41266296883.0,301,1.1905644623949296
590,41266296883.0,169,2.007499910492893
591,41266296883.0,169,2.007499910492893
592,41266296883.0,309,1.4968901453544452
593,41266296883.0,309,1.4968901453544452
594,41266296883.0,236,1.4724086800338307
595,41266296883.0,236,1.4724086800338307
596,41266296883.0,352,2.918002206832727
597,41266296883.0,352,2.918002206832727
598,41266296883.0,356,2.6332936966413527
599,41266296883.0,356,2.6332936966413527
600,41266296883.0,12,1.0141559243396019
601,41266296883.0,12,1.0141559243396019
602,41266296883.0,321,1.1110789203763483
603,41266296883.0,321,1.1110789203763483
604,41266296883.0,272,2.1171908242808413
605,41266296883.0,272,2.1171908242808413
606,41266296883.0,155,1.7641428789061666
607,41266296883.0,155,1.7641428789061666
608,41266296883.0,98,1.4373911933884744
609,41266296883.0,98,1.4373911933884744
610,41266296883.0,291,1.1260512293943983
611,41266296883.0,291,1.1260512293943983
612,41266296883.0,273,1.234519600072349
613,41266296883.0,273,1.234519600072349
614,41266296883.0,226,1.4795970377980543
615,41266296883.0,226,1.4795970377980543
616,41266296883.0,233,1.3796641450612308
617,41266296883.0,233,1.3796641450612308
618,41266296883.0,297,2.8094734842436195
619,41266296883.0,297,2.8094734842436195
620,41266296883.0,276,2.6036089809310288
621,41266296883.0,276,2.6036089809310288
622,41266296883.0,305,2.016668191224556
623,41266296883.0,305,2.016668191224556
624,41266296883.0,95,1.9095594505167004
625,41266296883.0,95,1.9095594505167004
626,41266296883.0,37,1.1813310494543732
627,41266296883.0,37,1.1813310494543732
628,41266296883.0,241,3.0678173181155994
629,41266296883.0,241,3.0678173181155994
630,41266296883.0,360,2.455295956895717
631,41266296883.0,360,2.455295956895717
632,41266296883.0,134,0.9759086914213185
633,41266296883.0,134,0.9759086914213185
634,41266296883.0,252,1.856011397971025
635,41266296883.0,252,1.856011397971025
636,41266296883.0,344,2.3016291173952004
637,41266296883.0,344,2.3016291173952004
638,41266296883.0,351,1.7044863692186965
639,41266296883.0,351,1.7044863692186965
640,41266296883.0,140,2.0533211959949713
641,41266296883.0,140,2.0533211959949713
642,41266296883.0,160,1.4438636068867572
643,41266296883.0,160,1.4438636068867572
644,41266296883.0,340,1.5839938263273572
645,41266296883.0,340,1.5839938263273572
646,41266296883.0,269,2.5087578004093367
647,41266296883.0,269,2.5087578004093367
648,41266296883.0,87,3.121019691422818
649,41266296883.0,87,3.121019691422818
650,41266296883.0,26,1.4211605530139193
651,41266296883.0,26,1.4211605530139193
652,41266296883.0,41,2.592433068636192
653,41266296883.0,41,2.592433068636192
654,41266296883.0,300,1.5576026843421111
655,41266296883.0,300,1.5576026843421111
656,41266296883.0,370,2.4749999886680922
657,41266296883.0,370,2.4749999886680922
658,41266296883.0,83,2.2317684953819543
659,41266296883.0,83,2.2317684953819543
660,41266296883.0,46,2.9972473773293316
661,41266296883.0,46,2.9972473773293316
662,41266296883.0,89,1.119744760410013
663,41266296883.0,89,1.119744760410013
664,41266296883.0,288,1.0972779063938178
665,41266296883.0,288,1.0972779063938178
666,41266296883.0,376,2.6578639415276286
667,41266296883.0,376,2.6578639415276286
668,41266296883.0,320,1.791792754257862
669,41266296883.0,320,1.791792754257862
670,41266296883.0,293,1.18410410457048
671,41266296883.0,293,1.18410410457048
672,41266296883.0,144,1.2766294581002027
673,41266296883.0,144,1.2766294581002027
674,41266296883.0,375,2.261483937648248
675,41266296883.0,375,2.261483937648248
676,41266296883.0,152,1.9101878199495306
677,41266296883.0,152,1.9101878199495306
678,41266296883.0,263,2.998373054982718
679,41266296883.0,263,2.998373054982718
680,41266296883.0,259,2.0976168214126036
681,41266296883.0,259,2.0976168214126036
682,41266296883.0,102,2.9052759118180727
683,41266296883.0,102,2.9052759118180727
684,41266296883.0,110,2.1078435872366037
685,41266296883.0,110,2.1078435872366037
686,41266296883.0,307,1.1668979189651718
687,41266296883.0,307,1.1668979189651718
688,41266296883.0,212,1.537739348856257
689,41266296883.0,212,1.537739348856257
690,41266296883.0,369,1.9286255699339425
691,41266296883.0,369,1.9286255699339425
692,41266296883.0,215,1.8727902213294143
693,41266296883.0,215,1.8727902213294143
694,41266296883.0,278,1.8161691709512864
695,41266296883.0,278,1.8161691709512864
696,41266296883.0,240,2.2278401764792273
697,41266296883.0,240,2.2278401764792273
698,41266296883.0,122,1.2132816299700246
699,41266296883.0,122,1.2132816299700246
700,41266296883.0,168,2.470221702620722
701,41266296883.0,168,2.470221702620722
702,41266296883.0,277,1.7434560239670707
703,41266296883.0,277,1.7434560239670707
704,41266296883.0,279,2.296576958742078
705,41266296883.0,279,2.296576958742078
706,41266296883.0,385,2.0299802007472567
707,41266296883.0,385,2.0299802007472567
708,41266296883.0,146,2.1567608471530257
